,Fecha,t_num,Clado,Pico_Frec,Frecuencia,Casos_Totales,Mutaciones
9805,2023-10-01,19631,Omicron BA.1/BA.2,19024,7.99E-32,51.42416861,NA
9806,2023-10-01,19631,Omicron BA.4/BA.5,19205,7.59E-11,51.42416861,NA
9807,2023-10-01,19631,XBB y derivados recientes,19875,0.9999999999,51.42416861,161.2250746
9808,2023-10-02,19632,Alpha/Beta/Gamma,18659,1.86E-25,39.12427822,NA
9809,2023-10-02,19632,Cepa Colombiana (B.1-like 2026),20558,4.04E-29,39.12427822,NA
9810,2023-10-02,19632,Delta (21A-21J),18871,1.24E-25,39.12427822,NA
9811,2023-10-02,19632,Linajes Basales (19A-20C),18383,9.99E-24,39.12427822,NA
9812,2023-10-02,19632,Omicron BA.1/BA.2,19024,6.24E-32,39.12427822,NA
9813,2023-10-02,19632,Omicron BA.4/BA.5,19205,6.72E-11,39.12427822,NA
9814,2023-10-02,19632,XBB y derivados recientes,19875,0.9999999999,39.12427822,162.3975368
9815,2023-10-03,19633,Alpha/Beta/Gamma,18659,1.64E-25,48.72985946,NA
9816,2023-10-03,19633,Cepa Colombiana (B.1-like 2026),20558,4.65E-29,48.72985946,NA
9817,2023-10-03,19633,Delta (21A-21J),18871,1.06E-25,48.72985946,NA
9818,2023-10-03,19633,Linajes Basales (19A-20C),18383,9.13E-24,48.72985946,NA
9819,2023-10-03,19633,Omicron BA.1/BA.2,19024,4.88E-32,48.72985946,NA
9820,2023-10-03,19633,Omicron BA.4/BA.5,19205,5.94E-11,48.72985946,NA
9821,2023-10-03,19633,XBB y derivados recientes,19875,0.9999999999,48.72985946,162.5131667
9822,2023-10-04,19634,Alpha/Beta/Gamma,18659,1.45E-25,47.96462131,NA
9823,2023-10-04,19634,Cepa Colombiana (B.1-like 2026),20558,5.35E-29,47.96462131,NA
9824,2023-10-04,19634,Delta (21A-21J),18871,9.02E-26,47.96462131,NA
9825,2023-10-04,19634,Linajes Basales (19A-20C),18383,8.33E-24,47.96462131,NA
9826,2023-10-04,19634,Omicron BA.1/BA.2,19024,3.81E-32,47.96462131,NA
9827,2023-10-04,19634,Omicron BA.4/BA.5,19205,5.25E-11,47.96462131,NA
9828,2023-10-04,19634,XBB y derivados recientes,19875,0.9999999999,47.96462131,163.2863237
9829,2023-10-05,19635,Alpha/Beta/Gamma,18659,1.28E-25,50.29270244,NA
9830,2023-10-05,19635,Cepa Colombiana (B.1-like 2026),20558,6.16E-29,50.29270244,NA
9831,2023-10-05,19635,Delta (21A-21J),18871,7.69E-26,50.29270244,NA
9832,2023-10-05,19635,Linajes Basales (19A-20C),18383,7.61E-24,50.29270244,NA
9833,2023-10-05,19635,Omicron BA.1/BA.2,19024,2.97E-32,50.29270244,NA
9834,2023-10-05,19635,Omicron BA.4/BA.5,19205,4.65E-11,50.29270244,NA
9835,2023-10-05,19635,XBB y derivados recientes,19875,1,50.29270244,160.3758313
9836,2023-10-06,19636,Alpha/Beta/Gamma,18659,1.13E-25,57.42126068,NA
9837,2023-10-06,19636,Cepa Colombiana (B.1-like 2026),20558,7.09E-29,57.42126068,NA
9838,2023-10-06,19636,Delta (21A-21J),18871,6.56E-26,57.42126068,NA
9839,2023-10-06,19636,Linajes Basales (19A-20C),18383,6.95E-24,57.42126068,NA
9840,2023-10-06,19636,Omicron BA.1/BA.2,19024,2.32E-32,57.42126068,NA
9841,2023-10-06,19636,Omicron BA.4/BA.5,19205,4.11E-11,57.42126068,NA
9842,2023-10-06,19636,XBB y derivados recientes,19875,1,57.42126068,160.2726057
9843,2023-10-07,19637,Alpha/Beta/Gamma,18659,9.97E-26,46.68391372,NA
9844,2023-10-07,19637,Cepa Colombiana (B.1-like 2026),20558,8.16E-29,46.68391372,NA
9845,2023-10-07,19637,Delta (21A-21J),18871,5.59E-26,46.68391372,NA
9846,2023-10-07,19637,Linajes Basales (19A-20C),18383,6.35E-24,46.68391372,NA
9847,2023-10-07,19637,Omicron BA.1/BA.2,19024,1.81E-32,46.68391372,NA
9848,2023-10-07,19637,Omicron BA.4/BA.5,19205,3.63E-11,46.68391372,NA
9849,2023-10-07,19637,XBB y derivados recientes,19875,1,46.68391372,164.2040199
9850,2023-10-08,19638,Alpha/Beta/Gamma,18659,8.80E-26,52.66509718,NA
9851,2023-10-08,19638,Cepa Colombiana (B.1-like 2026),20558,9.38E-29,52.66509718,NA
9852,2023-10-08,19638,Delta (21A-21J),18871,4.76E-26,52.66509718,NA
9853,2023-10-08,19638,Linajes Basales (19A-20C),18383,5.79E-24,52.66509718,NA
9854,2023-10-08,19638,Omicron BA.1/BA.2,19024,1.41E-32,52.66509718,NA
9855,2023-10-08,19638,Omicron BA.4/BA.5,19205,3.21E-11,52.66509718,NA
9856,2023-10-08,19638,XBB y derivados recientes,19875,1,52.66509718,159.7923435
9857,2023-10-09,19639,Alpha/Beta/Gamma,18659,7.77E-26,67.80384431,NA
9858,2023-10-09,19639,Cepa Colombiana (B.1-like 2026),20558,1.08E-28,67.80384431,NA
9859,2023-10-09,19639,Delta (21A-21J),18871,4.05E-26,67.80384431,NA
9860,2023-10-09,19639,Linajes Basales (19A-20C),18383,5.29E-24,67.80384431,NA
9861,2023-10-09,19639,Omicron BA.1/BA.2,19024,1.10E-32,67.80384431,NA
9862,2023-10-09,19639,Omicron BA.4/BA.5,19205,2.83E-11,67.80384431,NA
9863,2023-10-09,19639,XBB y derivados recientes,19875,1,67.80384431,161.9639732
9864,2023-10-10,19640,Alpha/Beta/Gamma,18659,6.86E-26,48.70262508,NA
9865,2023-10-10,19640,Cepa Colombiana (B.1-like 2026),20558,1.24E-28,48.70262508,NA
9866,2023-10-10,19640,Delta (21A-21J),18871,3.45E-26,48.70262508,NA
9867,2023-10-10,19640,Linajes Basales (19A-20C),18383,4.83E-24,48.70262508,NA
9868,2023-10-10,19640,Omicron BA.1/BA.2,19024,8.54E-33,48.70262508,NA
9869,2023-10-10,19640,Omicron BA.4/BA.5,19205,2.50E-11,48.70262508,NA
9870,2023-10-10,19640,XBB y derivados recientes,19875,1,48.70262508,163.6410977
9871,2023-10-11,19641,Alpha/Beta/Gamma,18659,6.05E-26,54.0297399,NA
9872,2023-10-11,19641,Cepa Colombiana (B.1-like 2026),20558,1.43E-28,54.0297399,NA
9873,2023-10-11,19641,Delta (21A-21J),18871,2.94E-26,54.0297399,NA
9874,2023-10-11,19641,Linajes Basales (19A-20C),18383,4.41E-24,54.0297399,NA
9875,2023-10-11,19641,Omicron BA.1/BA.2,19024,6.65E-33,54.0297399,NA
9876,2023-10-11,19641,Omicron BA.4/BA.5,19205,2.21E-11,54.0297399,NA
9877,2023-10-11,19641,XBB y derivados recientes,19875,1,54.0297399,159.5003492
9878,2023-10-12,19642,Alpha/Beta/Gamma,18659,5.34E-26,58.03730586,NA
9879,2023-10-12,19642,Cepa Colombiana (B.1-like 2026),20558,1.64E-28,58.03730586,NA
9880,2023-10-12,19642,Delta (21A-21J),18871,2.50E-26,58.03730586,NA
9881,2023-10-12,19642,Linajes Basales (19A-20C),18383,4.03E-24,58.03730586,NA
9882,2023-10-12,19642,Omicron BA.1/BA.2,19024,5.18E-33,58.03730586,NA
9883,2023-10-12,19642,Omicron BA.4/BA.5,19205,1.95E-11,58.03730586,NA
9884,2023-10-12,19642,XBB y derivados recientes,19875,1,58.03730586,164.2091729
9885,2023-10-13,19643,Alpha/Beta/Gamma,18659,4.71E-26,60.33324096,NA
9886,2023-10-13,19643,Cepa Colombiana (B.1-like 2026),20558,1.89E-28,60.33324096,NA
9887,2023-10-13,19643,Delta (21A-21J),18871,2.13E-26,60.33324096,NA
9888,2023-10-13,19643,Linajes Basales (19A-20C),18383,3.68E-24,60.33324096,NA
9889,2023-10-13,19643,Omicron BA.1/BA.2,19024,4.03E-33,60.33324096,NA
9890,2023-10-13,19643,Omicron BA.4/BA.5,19205,1.72E-11,60.33324096,NA
9891,2023-10-13,19643,XBB y derivados recientes,19875,1,60.33324096,164.7640558
9892,2023-10-14,19644,Alpha/Beta/Gamma,18659,4.16E-26,57.76851279,NA
9893,2023-10-14,19644,Cepa Colombiana (B.1-like 2026),20558,2.17E-28,57.76851279,NA
9894,2023-10-14,19644,Delta (21A-21J),18871,1.81E-26,57.76851279,NA
9895,2023-10-14,19644,Linajes Basales (19A-20C),18383,3.35E-24,57.76851279,NA
9896,2023-10-14,19644,Omicron BA.1/BA.2,19024,3.13E-33,57.76851279,NA
9897,2023-10-14,19644,Omicron BA.4/BA.5,19205,1.52E-11,57.76851279,NA
9898,2023-10-14,19644,XBB y derivados recientes,19875,1,57.76851279,161.6159609
9899,2023-10-15,19645,Alpha/Beta/Gamma,18659,3.67E-26,60.2167214,NA
9900,2023-10-15,19645,Cepa Colombiana (B.1-like 2026),20558,2.49E-28,60.2167214,NA
9901,2023-10-15,19645,Delta (21A-21J),18871,1.54E-26,60.2167214,NA
9902,2023-10-15,19645,Linajes Basales (19A-20C),18383,3.06E-24,60.2167214,NA
9903,2023-10-15,19645,Omicron BA.1/BA.2,19024,2.43E-33,60.2167214,NA
9904,2023-10-15,19645,Omicron BA.4/BA.5,19205,1.34E-11,60.2167214,NA
9905,2023-10-15,19645,XBB y derivados recientes,19875,1,60.2167214,159.4353948
9906,2023-10-16,19646,Alpha/Beta/Gamma,18659,3.24E-26,68.08934265,NA
9907,2023-10-16,19646,Cepa Colombiana (B.1-like 2026),20558,2.86E-28,68.08934265,NA
9908,2023-10-16,19646,Delta (21A-21J),18871,1.31E-26,68.08934265,NA
9909,2023-10-16,19646,Linajes Basales (19A-20C),18383,2.79E-24,68.08934265,NA
9910,2023-10-16,19646,Omicron BA.1/BA.2,19024,1.89E-33,68.08934265,NA
9911,2023-10-16,19646,Omicron BA.4/BA.5,19205,1.18E-11,68.08934265,NA
9912,2023-10-16,19646,XBB y derivados recientes,19875,1,68.08934265,163.1851407
9913,2023-10-17,19647,Alpha/Beta/Gamma,18659,2.85E-26,62.89606027,NA
9914,2023-10-17,19647,Cepa Colombiana (B.1-like 2026),20558,3.29E-28,62.89606027,NA
9915,2023-10-17,19647,Delta (21A-21J),18871,1.12E-26,62.89606027,NA
9916,2023-10-17,19647,Linajes Basales (19A-20C),18383,2.55E-24,62.89606027,NA
9917,2023-10-17,19647,Omicron BA.1/BA.2,19024,1.47E-33,62.89606027,NA
9918,2023-10-17,19647,Omicron BA.4/BA.5,19205,1.04E-11,62.89606027,NA
9919,2023-10-17,19647,XBB y derivados recientes,19875,1,62.89606027,162.0081399
9920,2023-10-18,19648,Alpha/Beta/Gamma,18659,2.52E-26,66.19778001,NA
9921,2023-10-18,19648,Cepa Colombiana (B.1-like 2026),20558,3.78E-28,66.19778001,NA
9922,2023-10-18,19648,Delta (21A-21J),18871,9.49E-27,66.19778001,NA
9923,2023-10-18,19648,Linajes Basales (19A-20C),18383,2.33E-24,66.19778001,NA
9924,2023-10-18,19648,Omicron BA.1/BA.2,19024,1.14E-33,66.19778001,NA
9925,2023-10-18,19648,Omicron BA.4/BA.5,19205,9.15E-12,66.19778001,NA
9926,2023-10-18,19648,XBB y derivados recientes,19875,1,66.19778001,161.9035033
9927,2023-10-19,19649,Alpha/Beta/Gamma,18659,2.22E-26,67.93651331,NA
9928,2023-10-19,19649,Cepa Colombiana (B.1-like 2026),20558,4.34E-28,67.93651331,NA
9929,2023-10-19,19649,Delta (21A-21J),18871,8.07E-27,67.93651331,NA
9930,2023-10-19,19649,Linajes Basales (19A-20C),18383,2.12E-24,67.93651331,NA
9931,2023-10-19,19649,Omicron BA.1/BA.2,19024,8.85E-34,67.93651331,NA
9932,2023-10-19,19649,Omicron BA.4/BA.5,19205,8.06E-12,67.93651331,NA
9933,2023-10-19,19649,XBB y derivados recientes,19875,1,67.93651331,159.1413793
9934,2023-10-20,19650,Alpha/Beta/Gamma,18659,1.96E-26,69.28088981,NA
9935,2023-10-20,19650,Cepa Colombiana (B.1-like 2026),20558,4.98E-28,69.28088981,NA
9936,2023-10-20,19650,Delta (21A-21J),18871,6.86E-27,69.28088981,NA
9937,2023-10-20,19650,Linajes Basales (19A-20C),18383,1.94E-24,69.28088981,NA
9938,2023-10-20,19650,Omicron BA.1/BA.2,19024,6.87E-34,69.28088981,NA
9939,2023-10-20,19650,Omicron BA.4/BA.5,19205,7.10E-12,69.28088981,NA
9940,2023-10-20,19650,XBB y derivados recientes,19875,1,69.28088981,162.1689765
9941,2023-10-21,19651,Alpha/Beta/Gamma,18659,1.73E-26,70.87279581,NA
9942,2023-10-21,19651,Cepa Colombiana (B.1-like 2026),20558,5.72E-28,70.87279581,NA
9943,2023-10-21,19651,Delta (21A-21J),18871,5.83E-27,70.87279581,NA
9944,2023-10-21,19651,Linajes Basales (19A-20C),18383,1.77E-24,70.87279581,NA
9945,2023-10-21,19651,Omicron BA.1/BA.2,19024,5.33E-34,70.87279581,NA
9946,2023-10-21,19651,Omicron BA.4/BA.5,19205,6.25E-12,70.87279581,NA
9947,2023-10-21,19651,XBB y derivados recientes,19875,1,70.87279581,158.4502317
9948,2023-10-22,19652,Alpha/Beta/Gamma,18659,1.52E-26,69.8551235,NA
9949,2023-10-22,19652,Cepa Colombiana (B.1-like 2026),20558,6.57E-28,69.8551235,NA
9950,2023-10-22,19652,Delta (21A-21J),18871,4.95E-27,69.8551235,NA
9951,2023-10-22,19652,Linajes Basales (19A-20C),18383,1.61E-24,69.8551235,NA
9952,2023-10-22,19652,Omicron BA.1/BA.2,19024,4.13E-34,69.8551235,NA
9953,2023-10-22,19652,Omicron BA.4/BA.5,19205,5.50E-12,69.8551235,NA
9954,2023-10-22,19652,XBB y derivados recientes,19875,1,69.8551235,160.3481715
9955,2023-10-23,19653,Alpha/Beta/Gamma,18659,1.34E-26,67.21690362,NA
9956,2023-10-23,19653,Cepa Colombiana (B.1-like 2026),20558,7.54E-28,67.21690362,NA
9957,2023-10-23,19653,Delta (21A-21J),18871,4.21E-27,67.21690362,NA
9958,2023-10-23,19653,Linajes Basales (19A-20C),18383,1.47E-24,67.21690362,NA
9959,2023-10-23,19653,Omicron BA.1/BA.2,19024,3.20E-34,67.21690362,NA
9960,2023-10-23,19653,Omicron BA.4/BA.5,19205,4.84E-12,67.21690362,NA
9961,2023-10-23,19653,XBB y derivados recientes,19875,1,67.21690362,162.0204133
9962,2023-10-24,19654,Alpha/Beta/Gamma,18659,1.18E-26,71.65332711,NA
9963,2023-10-24,19654,Cepa Colombiana (B.1-like 2026),20558,8.65E-28,71.65332711,NA
9964,2023-10-24,19654,Delta (21A-21J),18871,3.57E-27,71.65332711,NA
9965,2023-10-24,19654,Linajes Basales (19A-20C),18383,1.34E-24,71.65332711,NA
9966,2023-10-24,19654,Omicron BA.1/BA.2,19024,2.48E-34,71.65332711,NA
9967,2023-10-24,19654,Omicron BA.4/BA.5,19205,4.26E-12,71.65332711,NA
9968,2023-10-24,19654,XBB y derivados recientes,19875,1,71.65332711,163.5094252
9969,2023-10-25,19655,Alpha/Beta/Gamma,18659,1.04E-26,68.31752658,NA
9970,2023-10-25,19655,Cepa Colombiana (B.1-like 2026),20558,9.93E-28,68.31752658,NA
9971,2023-10-25,19655,Delta (21A-21J),18871,3.03E-27,68.31752658,NA
9972,2023-10-25,19655,Linajes Basales (19A-20C),18383,1.23E-24,68.31752658,NA
9973,2023-10-25,19655,Omicron BA.1/BA.2,19024,1.92E-34,68.31752658,NA
9974,2023-10-25,19655,Omicron BA.4/BA.5,19205,3.74E-12,68.31752658,NA
9975,2023-10-25,19655,XBB y derivados recientes,19875,1,68.31752658,161.7762041
9976,2023-10-26,19656,Alpha/Beta/Gamma,18659,9.18E-27,74.79654417,NA
9977,2023-10-26,19656,Cepa Colombiana (B.1-like 2026),20558,1.14E-27,74.79654417,NA
9978,2023-10-26,19656,Delta (21A-21J),18871,2.58E-27,74.79654417,NA
9979,2023-10-26,19656,Linajes Basales (19A-20C),18383,1.12E-24,74.79654417,NA
9980,2023-10-26,19656,Omicron BA.1/BA.2,19024,1.49E-34,74.79654417,NA
9981,2023-10-26,19656,Omicron BA.4/BA.5,19205,3.29E-12,74.79654417,NA
9982,2023-10-26,19656,XBB y derivados recientes,19875,1,74.79654417,158.9932312
9983,2023-10-27,19657,Alpha/Beta/Gamma,18659,8.08E-27,73.78942553,NA
9984,2023-10-27,19657,Cepa Colombiana (B.1-like 2026),20558,1.31E-27,73.78942553,NA
9985,2023-10-27,19657,Delta (21A-21J),18871,2.19E-27,73.78942553,NA
9986,2023-10-27,19657,Linajes Basales (19A-20C),18383,1.02E-24,73.78942553,NA
9987,2023-10-27,19657,Omicron BA.1/BA.2,19024,1.15E-34,73.78942553,NA
9988,2023-10-27,19657,Omicron BA.4/BA.5,19205,2.89E-12,73.78942553,NA
9989,2023-10-27,19657,XBB y derivados recientes,19875,1,73.78942553,159.4202077
9990,2023-10-28,19658,Alpha/Beta/Gamma,18659,7.12E-27,76.14043386,NA
9991,2023-10-28,19658,Cepa Colombiana (B.1-like 2026),20558,1.50E-27,76.14043386,NA
9992,2023-10-28,19658,Delta (21A-21J),18871,1.86E-27,76.14043386,NA
9993,2023-10-28,19658,Linajes Basales (19A-20C),18383,9.30E-25,76.14043386,NA
9994,2023-10-28,19658,Omicron BA.1/BA.2,19024,8.89E-35,76.14043386,NA
9995,2023-10-28,19658,Omicron BA.4/BA.5,19205,2.54E-12,76.14043386,NA
9996,2023-10-28,19658,XBB y derivados recientes,19875,1,76.14043386,163.1735765
9997,2023-10-29,19659,Alpha/Beta/Gamma,18659,6.27E-27,72.44304316,NA
9998,2023-10-29,19659,Cepa Colombiana (B.1-like 2026),20558,1.72E-27,72.44304316,NA
9999,2023-10-29,19659,Delta (21A-21J),18871,1.58E-27,72.44304316,NA
10000,2023-10-29,19659,Linajes Basales (19A-20C),18383,8.48E-25,72.44304316,NA
10001,2023-10-29,19659,Omicron BA.1/BA.2,19024,6.88E-35,72.44304316,NA
10002,2023-10-29,19659,Omicron BA.4/BA.5,19205,2.23E-12,72.44304316,NA
10003,2023-10-29,19659,XBB y derivados recientes,19875,1,72.44304316,164.2719645
10004,2023-10-30,19660,Alpha/Beta/Gamma,18659,5.53E-27,77.73210678,NA
10005,2023-10-30,19660,Cepa Colombiana (B.1-like 2026),20558,1.97E-27,77.73210678,NA
10006,2023-10-30,19660,Delta (21A-21J),18871,1.34E-27,77.73210678,NA
10007,2023-10-30,19660,Linajes Basales (19A-20C),18383,7.74E-25,77.73210678,NA
10008,2023-10-30,19660,Omicron BA.1/BA.2,19024,5.31E-35,77.73210678,NA
10009,2023-10-30,19660,Omicron BA.4/BA.5,19205,1.96E-12,77.73210678,NA
10010,2023-10-30,19660,XBB y derivados recientes,19875,1,77.73210678,160.0195829
10011,2023-10-31,19661,Alpha/Beta/Gamma,18659,4.87E-27,74.90977409,NA
10012,2023-10-31,19661,Cepa Colombiana (B.1-like 2026),20558,2.26E-27,74.90977409,NA
10013,2023-10-31,19661,Delta (21A-21J),18871,1.13E-27,74.90977409,NA
10014,2023-10-31,19661,Linajes Basales (19A-20C),18383,7.05E-25,74.90977409,NA
10015,2023-10-31,19661,Omicron BA.1/BA.2,19024,4.11E-35,74.90977409,NA
10016,2023-10-31,19661,Omicron BA.4/BA.5,19205,1.72E-12,74.90977409,NA
10017,2023-10-31,19661,XBB y derivados recientes,19875,1,74.90977409,166.2821098
10018,2023-11-01,19662,Alpha/Beta/Gamma,18659,4.28E-27,79.54240197,NA
10019,2023-11-01,19662,Cepa Colombiana (B.1-like 2026),20558,2.59E-27,79.54240197,NA
10020,2023-11-01,19662,Delta (21A-21J),18871,9.61E-28,79.54240197,NA
10021,2023-11-01,19662,Linajes Basales (19A-20C),18383,6.43E-25,79.54240197,NA
10022,2023-11-01,19662,Omicron BA.1/BA.2,19024,3.17E-35,79.54240197,NA
10023,2023-11-01,19662,Omicron BA.4/BA.5,19205,1.51E-12,79.54240197,NA
10024,2023-11-01,19662,XBB y derivados recientes,19875,1,79.54240197,163.0006027
10025,2023-11-02,19663,Alpha/Beta/Gamma,18659,3.77E-27,85.41821546,NA
10026,2023-11-02,19663,Cepa Colombiana (B.1-like 2026),20558,2.97E-27,85.41821546,NA
10027,2023-11-02,19663,Delta (21A-21J),18871,8.15E-28,85.41821546,NA
10028,2023-11-02,19663,Linajes Basales (19A-20C),18383,5.87E-25,85.41821546,NA
10029,2023-11-02,19663,Omicron BA.1/BA.2,19024,2.45E-35,85.41821546,NA
10030,2023-11-02,19663,Omicron BA.4/BA.5,19205,1.33E-12,85.41821546,NA
10031,2023-11-02,19663,XBB y derivados recientes,19875,1,85.41821546,162.2043739
10032,2023-11-03,19664,Alpha/Beta/Gamma,18659,3.32E-27,85.19872761,NA
10033,2023-11-03,19664,Cepa Colombiana (B.1-like 2026),20558,3.40E-27,85.19872761,NA
10034,2023-11-03,19664,Delta (21A-21J),18871,6.91E-28,85.19872761,NA
10035,2023-11-03,19664,Linajes Basales (19A-20C),18383,5.35E-25,85.19872761,NA
10036,2023-11-03,19664,Omicron BA.1/BA.2,19024,1.89E-35,85.19872761,NA
10037,2023-11-03,19664,Omicron BA.4/BA.5,19205,1.17E-12,85.19872761,NA
10038,2023-11-03,19664,XBB y derivados recientes,19875,1,85.19872761,164.5294773
10039,2023-11-04,19665,Alpha/Beta/Gamma,18659,2.92E-27,89.70070819,NA
10040,2023-11-04,19665,Cepa Colombiana (B.1-like 2026),20558,3.90E-27,89.70070819,NA
10041,2023-11-04,19665,Delta (21A-21J),18871,5.86E-28,89.70070819,NA
10042,2023-11-04,19665,Linajes Basales (19A-20C),18383,4.88E-25,89.70070819,NA
10043,2023-11-04,19665,Omicron BA.1/BA.2,19024,1.46E-35,89.70070819,NA
10044,2023-11-04,19665,Omicron BA.4/BA.5,19205,1.02E-12,89.70070819,NA
10045,2023-11-04,19665,XBB y derivados recientes,19875,1,89.70070819,163.4764463
10046,2023-11-05,19666,Alpha/Beta/Gamma,18659,2.57E-27,88.85963436,NA
10047,2023-11-05,19666,Cepa Colombiana (B.1-like 2026),20558,4.47E-27,88.85963436,NA
10048,2023-11-05,19666,Delta (21A-21J),18871,4.97E-28,88.85963436,NA
10049,2023-11-05,19666,Linajes Basales (19A-20C),18383,4.45E-25,88.85963436,NA
10050,2023-11-05,19666,Omicron BA.1/BA.2,19024,1.12E-35,88.85963436,NA
10051,2023-11-05,19666,Omicron BA.4/BA.5,19205,8.97E-13,88.85963436,NA
10052,2023-11-05,19666,XBB y derivados recientes,19875,1,88.85963436,163.5753629
10053,2023-11-06,19667,Alpha/Beta/Gamma,18659,2.26E-27,88.18857788,NA
10054,2023-11-06,19667,Cepa Colombiana (B.1-like 2026),20558,5.12E-27,88.18857788,NA
10055,2023-11-06,19667,Delta (21A-21J),18871,4.21E-28,88.18857788,NA
10056,2023-11-06,19667,Linajes Basales (19A-20C),18383,4.05E-25,88.18857788,NA
10057,2023-11-06,19667,Omicron BA.1/BA.2,19024,8.66E-36,88.18857788,NA
10058,2023-11-06,19667,Omicron BA.4/BA.5,19205,7.86E-13,88.18857788,NA
10059,2023-11-06,19667,XBB y derivados recientes,19875,1,88.18857788,162.7974772
10060,2023-11-07,19668,Alpha/Beta/Gamma,18659,1.99E-27,93.82623509,NA
10061,2023-11-07,19668,Cepa Colombiana (B.1-like 2026),20558,5.87E-27,93.82623509,NA
10062,2023-11-07,19668,Delta (21A-21J),18871,3.56E-28,93.82623509,NA
10063,2023-11-07,19668,Linajes Basales (19A-20C),18383,3.70E-25,93.82623509,NA
10064,2023-11-07,19668,Omicron BA.1/BA.2,19024,6.67E-36,93.82623509,NA
10065,2023-11-07,19668,Omicron BA.4/BA.5,19205,6.89E-13,93.82623509,NA
10066,2023-11-07,19668,XBB y derivados recientes,19875,1,93.82623509,165.3735705
10067,2023-11-08,19669,Alpha/Beta/Gamma,18659,1.75E-27,95.99580135,NA
10068,2023-11-08,19669,Cepa Colombiana (B.1-like 2026),20558,6.72E-27,95.99580135,NA
10069,2023-11-08,19669,Delta (21A-21J),18871,3.02E-28,95.99580135,NA
10070,2023-11-08,19669,Linajes Basales (19A-20C),18383,3.37E-25,95.99580135,NA
10071,2023-11-08,19669,Omicron BA.1/BA.2,19024,5.14E-36,95.99580135,NA
10072,2023-11-08,19669,Omicron BA.4/BA.5,19205,6.04E-13,95.99580135,NA
10073,2023-11-08,19669,XBB y derivados recientes,19875,1,95.99580135,164.3816798
10074,2023-11-09,19670,Alpha/Beta/Gamma,18659,1.54E-27,84.23860361,NA
10075,2023-11-09,19670,Cepa Colombiana (B.1-like 2026),20558,7.69E-27,84.23860361,NA
10076,2023-11-09,19670,Delta (21A-21J),18871,2.56E-28,84.23860361,NA
10077,2023-11-09,19670,Linajes Basales (19A-20C),18383,3.07E-25,84.23860361,NA
10078,2023-11-09,19670,Omicron BA.1/BA.2,19024,3.96E-36,84.23860361,NA
10079,2023-11-09,19670,Omicron BA.4/BA.5,19205,5.29E-13,84.23860361,NA
10080,2023-11-09,19670,XBB y derivados recientes,19875,1,84.23860361,165.3788923
10081,2023-11-10,19671,Alpha/Beta/Gamma,18659,1.36E-27,96.88964558,NA
10082,2023-11-10,19671,Cepa Colombiana (B.1-like 2026),20558,8.81E-27,96.88964558,NA
10083,2023-11-10,19671,Delta (21A-21J),18871,2.16E-28,96.88964558,NA
10084,2023-11-10,19671,Linajes Basales (19A-20C),18383,2.80E-25,96.88964558,NA
10085,2023-11-10,19671,Omicron BA.1/BA.2,19024,3.05E-36,96.88964558,NA
10086,2023-11-10,19671,Omicron BA.4/BA.5,19205,4.63E-13,96.88964558,NA
10087,2023-11-10,19671,XBB y derivados recientes,19875,1,96.88964558,166.6378037
10088,2023-11-11,19672,Alpha/Beta/Gamma,18659,1.19E-27,97.50636791,NA
10089,2023-11-11,19672,Cepa Colombiana (B.1-like 2026),20558,1.01E-26,97.50636791,NA
10090,2023-11-11,19672,Delta (21A-21J),18871,1.83E-28,97.50636791,NA
10091,2023-11-11,19672,Linajes Basales (19A-20C),18383,2.55E-25,97.50636791,NA
10092,2023-11-11,19672,Omicron BA.1/BA.2,19024,2.34E-36,97.50636791,NA
10093,2023-11-11,19672,Omicron BA.4/BA.5,19205,4.06E-13,97.50636791,NA
10094,2023-11-11,19672,XBB y derivados recientes,19875,1,97.50636791,164.2725955
10095,2023-11-12,19673,Alpha/Beta/Gamma,18659,1.05E-27,99.50736592,NA
10096,2023-11-12,19673,Cepa Colombiana (B.1-like 2026),20558,1.15E-26,99.50736592,NA
10097,2023-11-12,19673,Delta (21A-21J),18871,1.55E-28,99.50736592,NA
10098,2023-11-12,19673,Linajes Basales (19A-20C),18383,2.33E-25,99.50736592,NA
10099,2023-11-12,19673,Omicron BA.1/BA.2,19024,1.80E-36,99.50736592,NA
10100,2023-11-12,19673,Omicron BA.4/BA.5,19205,3.55E-13,99.50736592,NA
10101,2023-11-12,19673,XBB y derivados recientes,19875,1,99.50736592,160.1529214
10102,2023-11-13,19674,Alpha/Beta/Gamma,18659,9.24E-28,91.42780235,NA
10103,2023-11-13,19674,Cepa Colombiana (B.1-like 2026),20558,1.32E-26,91.42780235,NA
10104,2023-11-13,19674,Delta (21A-21J),18871,1.31E-28,91.42780235,NA
10105,2023-11-13,19674,Linajes Basales (19A-20C),18383,2.12E-25,91.42780235,NA
10106,2023-11-13,19674,Omicron BA.1/BA.2,19024,1.39E-36,91.42780235,NA
10107,2023-11-13,19674,Omicron BA.4/BA.5,19205,3.11E-13,91.42780235,NA
10108,2023-11-13,19674,XBB y derivados recientes,19875,1,91.42780235,164.8522868
10109,2023-11-14,19675,Alpha/Beta/Gamma,18659,8.12E-28,109.1825387,NA
10110,2023-11-14,19675,Cepa Colombiana (B.1-like 2026),20558,1.51E-26,109.1825387,NA
